attempt,step,time_s,phase,jaw_centre_error_m,lateral_error_m,along_error_m,tip_goal_error_m,jaw_command_m,approach_elevation_deg,jaw_tilt_deg,base_height_m,finger_contact_n,forearm_contact_n,fell,cup_lift_m,cup_tilt_deg
3,148,2.96,approach,0.03137,0.0284,0.01333,0.03137,0.03,-13.73,76.27,0.3108,0.0,0.0,0,0.0,0.0
0,149,2.98,approach,0.0322,0.0245,0.0209,0.0322,0.03,-14.4,70.83,0.3121,0.0,0.0,0,0.0,0.0
1,149,2.98,approach,0.032,0.02861,0.01432,0.032,0.03,-13.08,75.75,0.3114,0.0,0.0,0,0.0,0.0
2,149,2.98,approach,0.03135,0.02525,0.01858,0.03135,0.03,-14.63,65.65,0.3127,0.0,0.0,0,0.0,0.0
3,149,2.98,approach,0.03091,0.02831,0.0124,0.03091,0.03,-14.18,75.82,0.3105,0.0,0.0,0,0.0,0.0
0,150,3.0,approach,0.03156,0.02434,0.02009,0.03156,0.03,-14.92,70.42,0.3121,0.0,0.0,0,0.0,0.0
1,150,3.0,approach,0.03299,0.02975,0.01424,0.03299,0.03,-13.82,74.94,0.3114,0.0,0.0,0,0.0,0.0
2,150,3.0,approach,0.0326,0.02729,0.01782,0.0326,0.03,-15.56,64.85,0.3128,0.0,0.0,0,0.0,0.0
3,150,3.0,approach,0.03059,0.02834,0.01152,0.03059,0.03,-14.64,75.36,0.3102,0.0,0.0,0,0.0,0.0
0,151,3.02,approach,0.03188,0.02552,0.01911,0.03188,0.03,-15.68,69.73,0.3122,0.0,0.0,0,0.0,0.0
1,151,3.02,approach,0.0336,0.03069,0.01368,0.0336,0.03,-14.54,74.21,0.3114,0.0,0.0,0,0.0,0.0
2,151,3.02,approach,0.03324,0.0286,0.01694,0.03324,0.03,-16.37,64.19,0.3129,0.0,0.0,0,0.0,0.0
3,151,3.02,approach,0.02992,0.02796,0.01066,0.02992,0.03,-15.05,74.95,0.31,0.0,0.0,0,0.0,0.0
0,152,3.04,approach,0.03325,0.02752,0.01865,0.03325,0.03,-16.32,69.21,0.3122,0.0,0.0,0,0.0,0.0
1,152,3.04,approach,0.03409,0.03164,0.01269,0.03409,0.03,-15.3,73.43,0.3114,0.0,0.0,0,0.0,0.0
2,152,3.04,approach,0.03341,0.02956,0.01558,0.03341,0.03,-17.05,63.6,0.3129,0.0,0.0,0,0.0,0.0
3,152,3.04,approach,0.02924,0.02762,0.00959,0.02924,0.03,-15.48,74.52,0.3097,0.0,0.0,0,0.0,0.0
0,153,3.06,approach,0.03261,0.02651,0.019,0.03261,0.03,-16.18,69.53,0.3123,0.0,0.0,0,0.0,0.0
1,153,3.06,approach,0.03439,0.03239,0.01158,0.03439,0.03,-15.96,72.77,0.3114,0.0,0.0,0,0.0,0.0
2,153,3.06,approach,0.03303,0.02974,0.01436,0.03303,0.03,-17.48,63.25,0.313,0.0,0.0,0,0.0,0.0
3,153,3.06,approach,0.02888,0.02761,0.00848,0.02888,0.03,-15.94,74.06,0.3094,0.0,0.0,0,0.0,0.0
0,154,3.08,approach,0.03112,0.02479,0.01881,0.03112,0.03,-16.27,69.59,0.3124,0.0,0.0,0,0.0,0.0
1,154,3.08,approach,0.03432,0.03257,0.01082,0.03432,0.03,-16.43,72.31,0.3113,0.0,0.0,0,0.0,0.0
2,154,3.08,approach,0.03369,0.03103,0.01313,0.03369,0.03,-18.09,62.76,0.313,0.0,0.0,0,0.0,0.0
3,154,3.08,approach,0.02891,0.02795,0.0074,0.02891,0.03,-16.4,73.6,0.3091,0.0,0.0,0,0.0,0.0
0,155,3.1,approach,0.03031,0.02478,0.01745,0.03031,0.03,-16.99,68.98,0.3125,0.0,0.0,0,0.0,0.0
1,155,3.1,approach,0.03431,0.03286,0.00988,0.03431,0.03,-16.89,71.85,0.3113,0.0,0.0,0,0.0,0.0
2,155,3.1,approach,0.03486,0.03258,0.0124,0.03486,0.03,-18.55,62.42,0.313,0.0,0.0,0,0.0,0.0
3,155,3.1,approach,0.02874,0.02801,0.00647,0.02874,0.03,-16.67,73.33,0.3089,0.0,0.0,0,0.0,0.0
0,156,3.12,approach,0.0313,0.027,0.01583,0.0313,0.03,-18.14,67.77,0.3126,0.0,0.0,0,0.0,0.0
1,156,3.12,approach,0.03403,0.03284,0.00892,0.03403,0.03,-17.31,71.45,0.3113,0.0,0.0,0,0.0,0.0
2,156,3.12,approach,0.03601,0.03406,0.01169,0.03601,0.03,-18.77,62.3,0.313,0.0,0.0,0,0.0,0.0
3,156,3.12,approach,0.02785,0.0272,0.00596,0.02785,0.03,-16.64,73.35,0.3086,0.0,0.0,0,0.0,0.0
0,157,3.14,approach,0.02998,0.02551,0.01575,0.02998,0.03,-18.07,68.09,0.3126,0.0,0.0,0,0.0,0.0
1,157,3.14,approach,0.03097,0.02943,0.00966,0.03097,0.03,-16.73,72.16,0.3113,0.0,0.0,0,0.0,0.0
2,157,3.14,approach,0.03157,0.02894,0.01261,0.03157,0.03,-18.18,63.35,0.313,0.0,0.0,0,0.0,0.0
3,157,3.14,approach,0.02474,0.02374,0.00696,0.02474,0.03,-16.0,74.0,0.3083,0.0,0.0,0,0.0,0.0
0,158,3.16,approach,0.02955,0.02564,0.0147,0.02955,0.03,-18.58,67.68,0.3127,0.0,0.0,0,0.0,0.0
1,158,3.16,approach,0.03042,0.02893,0.00939,0.03042,0.03,-17.26,71.61,0.3113,0.0,0.0,0,0.0,0.0
2,158,3.16,approach,0.02898,0.0262,0.01239,0.02898,0.03,-18.56,62.88,0.313,0.0,0.0,0,0.0,0.0
3,158,3.16,approach,0.02474,0.02381,0.00671,0.02474,0.03,-16.35,73.65,0.3082,0.0,0.0,0,0.0,0.0
0,159,3.18,approach,0.03016,0.02677,0.0139,0.03016,0.03,-19.29,67.01,0.3128,0.0,0.0,0,0.0,0.0
1,159,3.18,approach,0.03094,0.0295,0.00935,0.03094,0.03,-17.85,71.02,0.3114,0.0,0.0,0,0.0,0.0
2,159,3.18,approach,0.03027,0.02852,0.01014,0.03027,0.03,-19.88,61.45,0.3131,0.0,0.0,0,0.0,0.0
3,159,3.18,approach,0.02515,0.02406,0.00735,0.02515,0.03,-16.62,73.37,0.3081,0.0,0.0,0,0.0,0.0
0,160,3.2,approach,0.03114,0.02827,0.01304,0.03114,0.03,-19.93,66.37,0.3129,0.0,0.0,0,0.0,0.0
1,160,3.2,approach,0.03138,0.03007,0.00899,0.03138,0.03,-18.45,70.35,0.3114,0.0,0.0,0,0.0,0.0
2,160,3.2,approach,0.0286,0.02672,0.01021,0.0286,0.03,-19.88,61.54,0.3131,0.0,0.0,0,0.0,0.0
3,160,3.2,approach,0.02589,0.02472,0.00772,0.02589,0.03,-17.22,72.61,0.3081,0.0,0.0,0,0.0,0.0
0,161,3.22,approach,0.02945,0.02661,0.01262,0.02945,0.03,-19.79,66.72,0.313,0.0,0.0,0,0.0,0.0
1,161,3.22,approach,0.03169,0.03064,0.00808,0.03169,0.03,-19.09,69.67,0.3115,0.0,0.0,0,0.0,0.0
2,161,3.22,approach,0.02842,0.02692,0.0091,0.02842,0.03,-20.38,60.98,0.3131,0.0,0.0,0,0.0,0.0
3,161,3.22,approach,0.02772,0.02688,0.00677,0.02772,0.03,-18.0,71.82,0.3081,0.0,0.0,0,0.0,0.0
0,162,3.24,approach,0.02788,0.02519,0.01196,0.02788,0.03,-20.05,66.61,0.313,0.0,0.0,0,0.0,0.0
1,162,3.24,approach,0.03199,0.03113,0.00733,0.03199,0.03,-19.72,69.01,0.3116,0.0,0.0,0,0.0,0.0
2,162,3.24,approach,0.03006,0.02884,0.00848,0.03006,0.03,-21.16,60.17,0.3131,0.0,0.0,0,0.0,0.0
3,162,3.24,approach,0.0261,0.02485,0.00797,0.0261,0.03,-17.48,72.37,0.3082,0.0,0.0,0,0.0,0.0
0,163,3.26,approach,0.02812,0.02593,0.01086,0.02812,0.03,-20.82,65.92,0.3131,0.0,0.0,0,0.0,0.0
1,163,3.26,approach,0.03246,0.03187,0.00616,0.03246,0.03,-20.41,68.33,0.3116,0.0,0.0,0,0.0,0.0
2,163,3.26,approach,0.03208,0.03107,0.008,0.03208,0.03,-21.73,59.63,0.3132,0.0,0.0,0,0.0,0.0
3,163,3.26,approach,0.02784,0.02685,0.00734,0.02784,0.03,-18.27,71.55,0.3084,0.0,0.0,0,0.0,0.0
0,164,3.28,approach,0.02891,0.02707,0.01013,0.02891,0.03,-21.55,65.17,0.3132,0.0,0.0,0,0.0,0.0
1,164,3.28,approach,0.03295,0.03259,0.00484,0.03295,0.03,-21.0,67.74,0.3117,0.0,0.0,0,0.0,0.0
2,164,3.28,approach,0.03314,0.03227,0.00751,0.03314,0.03,-21.96,59.47,0.3132,0.0,0.0,0,0.0,0.0
3,164,3.28,approach,0.02892,0.02809,0.00687,0.02892,0.03,-19.03,70.76,0.3087,0.0,0.0,0,0.0,0.0
0,165,3.3,approach,0.02962,0.02813,0.00928,0.02962,0.03,-22.21,64.47,0.3133,0.0,0.0,0,0.0,0.0
1,165,3.3,approach,0.03369,0.03353,0.00335,0.03369,0.03,-21.69,67.05,0.3117,0.0,0.0,0,0.0,0.0
2,165,3.3,approach,0.02868,0.02728,0.00886,0.02868,0.03,-21.41,60.52,0.3131,0.0,0.0,0,0.0,0.0
3,165,3.3,approach,0.02817,0.02698,0.00809,0.02817,0.03,-19.03,70.74,0.3089,0.0,0.0,0,0.0,0.0
0,166,3.32,approach,0.03089,0.02966,0.00861,0.03089,0.03,-22.62,64.05,0.3133,0.0,0.0,0,0.0,0.0
1,166,3.32,approach,0.03126,0.03103,0.00374,0.03126,0.03,-21.29,67.61,0.3117,0.0,0.0,0,0.0,0.0
2,166,3.32,approach,0.02685,0.02527,0.00909,0.02685,0.03,-21.89,59.97,0.3132,0.0,0.0,0,0.0,0.0
3,166,3.32,approach,0.0303,0.02927,0.00783,0.0303,0.03,-19.89,69.86,0.3092,0.0,0.0,0,0.0,0.0
0,167,3.34,approach,0.02929,0.028,0.00858,0.02929,0.03,-22.6,64.29,0.3134,0.0,0.0,0,0.0,0.0
1,167,3.34,approach,0.03014,0.02989,0.00384,0.03014,0.03,-21.34,67.59,0.3118,0.0,0.0,0,0.0,0.0
2,167,3.34,approach,0.02885,0.02791,0.0073,0.02885,0.03,-23.26,58.49,0.3132,0.0,0.0,0,0.0,0.0
3,167,3.34,approach,0.02928,0.02751,0.01001,0.02928,0.03,-19.47,70.35,0.3096,0.0,0.0,0,0.0,0.0
0,168,3.36,approach,0.02662,0.02513,0.00878,0.02662,0.03,-22.36,64.89,0.3134,0.0,0.0,0,0.0,0.0
1,168,3.36,approach,0.0312,0.03102,0.00334,0.0312,0.03,-22.17,66.75,0.3119,0.0,0.0,0,0.0,0.0
2,168,3.36,approach,0.02686,0.02552,0.00838,0.02686,0.03,-23.13,58.68,0.3132,0.0,0.0,0,0.0,0.0
3,168,3.36,approach,0.02919,0.02731,0.01032,0.02919,0.03,-19.91,69.9,0.3099,0.0,0.0,0,0.0,0.0
0,169,3.38,approach,0.02639,0.02505,0.00829,0.02639,0.03,-23.0,64.22,0.3135,0.0,0.0,0,0.0,0.0
1,169,3.38,approach,0.02917,0.02876,0.00489,0.02917,0.03,-21.93,67.04,0.3119,0.0,0.0,0,0.0,0.0
2,169,3.38,approach,0.02791,0.02695,0.00727,0.02791,0.03,-23.68,58.0,0.3133,0.0,0.0,0,0.0,0.0
3,169,3.38,approach,0.03031,0.02872,0.00971,0.03031,0.03,-21.01,68.74,0.3103,0.0,0.0,0,0.0,0.0
0,170,3.4,approach,0.02851,0.02766,0.00688,0.02851,0.03,-24.26,62.88,0.3136,0.0,0.0,0,0.0,0.0
1,170,3.4,approach,0.02885,0.02847,0.00471,0.02885,0.03,-22.45,66.48,0.3121,0.0,0.0,0,0.0,0.0
2,170,3.4,approach,0.02891,0.028,0.00719,0.02891,0.03,-24.27,57.56,0.3133,0.0,0.0,0,0.0,0.0
3,170,3.4,approach,0.03178,0.03038,0.00933,0.03178,0.03,-21.97,67.75,0.3107,0.0,0.0,0,0.0,0.0
0,171,3.42,approach,0.02775,0.02683,0.00706,0.02775,0.03,-24.24,63.14,0.3137,0.0,0.0,0,0.0,0.0
1,171,3.42,approach,0.03066,0.03041,0.00391,0.03066,0.03,-23.55,65.34,0.3122,0.0,0.0,0,0.0,0.0
2,171,3.42,approach,0.02953,0.02875,0.00673,0.02953,0.03,-25.02,57.04,0.3134,0.0,0.0,0,0.0,0.0
3,171,3.42,approach,0.03193,0.03049,0.00951,0.03193,0.03,-22.4,67.38,0.311,0.0,0.0,0,0.0,0.0
0,172,3.44,approach,0.02802,0.02733,0.00619,0.02802,0.03,-24.62,62.86,0.3137,0.0,0.0,0,0.0,0.0
1,172,3.44,approach,0.0319,0.03173,0.00328,0.0319,0.03,-24.27,64.65,0.3124,0.0,0.0,0,0.0,0.0
2,172,3.44,approach,0.03072,0.0303,0.00504,0.03072,0.03,-25.74,56.4,0.3134,0.0,0.0,0,0.0,0.0
3,172,3.44,approach,0.03244,0.03127,0.00864,0.03244,0.03,-23.15,66.66,0.3114,0.0,0.0,0,0.0,0.0
0,173,3.46,approach,0.02768,0.027,0.0061,0.02768,0.03,-24.98,62.66,0.3138,0.0,0.0,0,0.0,0.0
1,173,3.46,approach,0.03166,0.03155,0.00269,0.03166,0.03,-24.72,64.22,0.3125,0.0,0.0,0,0.0,0.0
2,173,3.46,approach,0.03162,0.0314,0.00379,0.03162,0.03,-26.05,56.25,0.3134,0.0,0.0,0,0.0,0.0
3,173,3.46,approach,0.03267,0.03182,0.00738,0.03267,0.03,-23.92,65.92,0.3117,0.0,0.0,0,0.0,0.0
0,174,3.48,approach,0.02742,0.02683,0.00567,0.02742,0.03,-25.43,62.36,0.3139,0.0,0.0,0,0.0,0.0
1,174,3.48,approach,0.03145,0.0314,0.00186,0.03145,0.03,-25.21,63.74,0.3126,0.0,0.0,0,0.0,0.0
2,174,3.48,approach,0.03211,0.03199,0.00279,0.03211,0.03,-26.62,55.94,0.3134,0.0,0.0,0,0.0,0.0
3,174,3.48,approach,0.03274,0.03216,0.00612,0.03274,0.03,-24.58,65.3,0.312,0.0,0.0,0,0.0,0.0
0,175,3.5,approach,0.0262,0.02548,0.00607,0.0262,0.03,-25.33,62.65,0.3139,0.0,0.0,0,0.0,0.0
1,175,3.5,approach,0.03229,0.03228,0.00083,0.03229,0.03,-25.88,63.1,0.3127,0.0,0.0,0,0.0,0.0
2,175,3.5,approach,0.03297,0.03291,0.00191,0.03297,0.03,-27.25,55.55,0.3134,0.0,0.0,0,0.0,0.0
3,175,3.5,approach,0.03257,0.03206,0.00574,0.03257,0.03,-24.99,64.93,0.3123,0.0,0.0,0,0.0,0.0
0,176,3.52,approach,0.02576,0.02505,0.00604,0.02576,0.03,-25.8,62.23,0.314,0.0,0.0,0,0.0,0.0
1,176,3.52,approach,0.03314,0.03314,-0.00014,0.03314,0.03,-26.5,62.52,0.3127,0.0,0.0,0,0.0,0.0
2,176,3.52,approach,0.03345,0.03343,0.00112,0.03345,0.03,-27.56,55.35,0.3133,0.0,0.0,0,0.0,0.0
3,176,3.52,approach,0.03275,0.03239,0.00485,0.03275,0.03,-25.51,64.44,0.3125,0.0,0.0,0,0.0,0.0
0,177,3.54,approach,0.02748,0.02695,0.0054,0.02748,0.03,-26.81,61.18,0.3141,0.0,0.0,0,0.0,0.0
1,177,3.54,approach,0.03305,0.03303,-0.00093,0.03305,0.03,-26.84,62.21,0.3127,0.0,0.0,0,0.0,0.0
2,177,3.54,approach,0.03404,0.03404,2e-05,0.03404,0.03,-27.88,55.1,0.3132,0.0,0.0,0,0.0,0.0
3,177,3.54,approach,0.03243,0.0322,0.00392,0.03243,0.03,-25.96,64.02,0.3127,0.0,0.0,0,0.0,0.0
0,178,3.56,approach,0.02807,0.02761,0.00504,0.02807,0.03,-27.41,60.54,0.3141,0.0,0.0,0,0.0,0.0
1,178,3.56,approach,0.03319,0.03312,-0.00213,0.03319,0.03,-27.22,61.85,0.3127,0.0,0.0,0,0.0,0.0
2,178,3.56,approach,0.03375,0.03375,-0.00013,0.03375,0.03,-28.24,54.88,0.3132,0.0,0.0,0,0.0,0.0
3,178,3.56,approach,0.03202,0.03185,0.00325,0.03202,0.03,-26.33,63.66,0.3128,0.0,0.0,0,0.0,0.0
0,179,3.58,approach,0.02875,0.02845,0.00409,0.02875,0.03,-28.03,59.9,0.3141,0.0,0.0,0,0.0,0.0
1,179,3.58,approach,0.0334,0.03328,-0.00281,0.0334,0.03,-27.57,61.54,0.3127,0.0,0.0,0,0.0,0.0
2,179,3.58,approach,0.03369,0.03369,-0.00041,0.03369,0.03,-28.7,54.5,0.3131,0.0,0.0,0,0.0,0.0
3,179,3.58,approach,0.03239,0.03233,0.00202,0.03239,0.03,-26.89,63.11,0.3129,0.0,0.0,0,0.0,0.0
0,180,3.6,approach,0.02977,0.02961,0.0031,0.02977,0.03,-28.7,59.27,0.3141,0.0,0.0,0,0.0,0.0
1,180,3.6,approach,0.03053,0.03051,-0.00098,0.03053,0.03,-27.01,62.21,0.3126,0.0,0.0,0,0.0,0.0
2,180,3.6,approach,0.03367,0.03364,-0.00123,0.03367,0.03,-29.14,54.06,0.313,0.0,0.0,0,0.0,0.0
3,180,3.6,approach,0.03204,0.03201,0.0014,0.03204,0.03,-27.18,62.82,0.313,0.0,0.0,0,0.0,0.0
0,181,3.62,approach,0.03024,0.03014,0.00245,0.03024,0.03,-29.29,58.77,0.3141,0.0,0.0,0,0.0,0.0
1,181,3.62,approach,0.02979,0.02977,-0.00106,0.02979,0.03,-27.35,61.9,0.3126,0.0,0.0,0,0.0,0.0
2,181,3.62,approach,0.03339,0.03333,-0.00208,0.03339,0.03,-29.66,53.51,0.3129,0.0,0.0,0,0.0,0.0
3,181,3.62,approach,0.03117,0.03115,0.00124,0.03117,0.03,-27.35,62.65,0.313,0.0,0.0,0,0.0,0.0
0,182,3.64,approach,0.03048,0.03044,0.00147,0.03048,0.03,-29.8,58.34,0.314,0.0,0.0,0,0.0,0.0
1,182,3.64,approach,0.03082,0.0308,-0.00121,0.03082,0.03,-28.0,61.19,0.3126,0.0,0.0,0,0.0,0.0
2,182,3.64,approach,0.03413,0.03398,-0.0032,0.03413,0.03,-30.26,52.91,0.3128,0.0,0.0,0,0.0,0.0
3,182,3.64,approach,0.03078,0.03077,0.00067,0.03078,0.03,-27.67,62.33,0.313,0.0,0.0,0,0.0,0.0
0,183,3.66,approach,0.03122,0.03121,0.00037,0.03122,0.03,-30.31,57.89,0.314,0.0,0.0,0,0.0,0.0
1,183,3.66,approach,0.0309,0.03089,-0.00094,0.0309,0.03,-28.5,60.65,0.3127,0.0,0.0,0,0.0,0.0
2,183,3.66,approach,0.03498,0.03478,-0.00373,0.03498,0.03,-30.77,52.42,0.3127,0.0,0.0,0,0.0,0.0
3,183,3.66,approach,0.0312,0.0312,-7e-05,0.0312,0.03,-28.11,61.88,0.313,0.0,0.0,0,0.0,0.0
0,184,3.68,approach,0.03312,0.03311,-0.00061,0.03312,0.03,-30.77,57.52,0.3139,0.0,0.0,0,0.0,0.0
1,184,3.68,approach,0.03228,0.03221,-0.00211,0.03228,0.03,-29.39,59.73,0.3127,0.0,0.0,0,0.0,0.0
2,184,3.68,approach,0.03608,0.03582,-0.00433,0.03608,0.03,-31.1,52.16,0.3125,0.0,0.0,0,0.0,0.0
3,184,3.68,approach,0.03126,0.03126,-0.00045,0.03126,0.03,-28.4,61.6,0.313,0.0,0.0,0,0.0,0.0
0,185,3.7,approach,0.03259,0.03259,-0.00027,0.03259,0.03,-30.61,57.92,0.3138,0.0,0.0,0,0.0,0.0
1,185,3.7,approach,0.03246,0.03236,-0.00254,0.03246,0.03,-29.86,59.25,0.3127,0.0,0.0,0,0.0,0.0
2,185,3.7,approach,0.03729,0.03694,-0.0051,0.03729,0.03,-31.45,51.88,0.3124,0.0,0.0,0,0.0,0.0
3,185,3.7,approach,0.03176,0.03173,-0.00148,0.03176,0.03,-28.82,61.18,0.313,0.0,0.0,0,0.0,0.0
0,186,3.72,approach,0.02813,0.02808,0.00161,0.02813,0.03,-29.99,58.79,0.3137,0.0,0.0,0,0.0,0.0
1,186,3.72,approach,0.03268,0.03252,-0.00321,0.03268,0.03,-30.4,58.76,0.3127,0.0,0.0,0,0.0,0.0
2,186,3.72,approach,0.03266,0.03254,-0.00285,0.03266,0.03,-30.89,52.98,0.3123,0.0,0.0,0,0.0,0.0
3,186,3.72,approach,0.02925,0.02925,-0.0005,0.02925,0.03,-28.33,61.65,0.3129,0.0,0.0,0,0.0,0.0
0,187,3.74,approach,0.02665,0.02657,0.00198,0.02665,0.03,-30.27,58.48,0.3137,0.0,0.0,0,0.0,0.0
1,187,3.74,approach,0.0336,0.0333,-0.00445,0.0336,0.03,-31.04,58.14,0.3127,0.0,0.0,0,0.0,0.0
2,187,3.74,approach,0.02925,0.0292,-0.00171,0.02925,0.03,-31.06,52.94,0.3123,0.0,0.0,0,0.0,0.0
3,187,3.74,approach,0.02644,0.02643,0.00084,0.02644,0.03,-27.8,62.15,0.3128,0.0,0.0,0,0.0,0.0
0,188,3.76,approach,0.02733,0.0273,0.00134,0.02733,0.03,-31.06,57.57,0.3136,0.0,0.0,0,0.0,0.0
1,188,3.76,approach,0.03309,0.03273,-0.00483,0.03309,0.03,-31.44,57.77,0.3126,0.0,0.0,0,0.0,0.0
2,188,3.76,approach,0.03072,0.03061,-0.00268,0.03072,0.03,-32.18,51.69,0.3122,0.0,0.0,0,0.0,0.0
3,188,3.76,approach,0.02702,0.02698,0.00128,0.02702,0.03,-28.13,61.81,0.3129,0.0,0.0,0,0.0,0.0
0,189,3.78,approach,0.02825,0.02824,0.00066,0.02825,0.03,-31.77,56.77,0.3136,0.0,0.0,0,0.0,0.0
1,189,3.78,approach,0.03346,0.03295,-0.00581,0.03346,0.03,-31.88,57.36,0.3125,0.0,0.0,0,0.0,0.0
2,189,3.78,approach,0.03271,0.03257,-0.00301,0.03271,0.03,-32.66,51.12,0.3122,0.0,0.0,0,0.0,0.0
3,189,3.78,approach,0.02689,0.02671,0.00306,0.02689,0.03,-28.37,61.59,0.3129,0.0,0.0,0,0.0,0.0
0,190,3.8,approach,0.02859,0.02859,3e-05,0.02859,0.03,-32.36,56.1,0.3136,0.0,0.0,0,0.0,0.0
1,190,3.8,approach,0.03352,0.03295,-0.00619,0.03352,0.03,-32.25,57.02,0.3124,0.0,0.0,0,0.0,0.0
2,190,3.8,approach,0.02895,0.02893,-0.00088,0.02895,0.03,-31.98,52.23,0.3121,0.0,0.0,0,0.0,0.0
3,190,3.8,approach,0.02729,0.02713,0.00297,0.02729,0.03,-28.91,61.06,0.313,0.0,0.0,0,0.0,0.0
0,191,3.82,approach,0.02911,0.02911,-0.00058,0.02911,0.03,-32.9,55.51,0.3136,0.0,0.0,0,0.0,0.0
1,191,3.82,approach,0.03257,0.03209,-0.0056,0.03257,0.03,-32.47,56.81,0.3123,0.0,0.0,0,0.0,0.0
2,191,3.82,approach,0.02685,0.02685,0.00051,0.02685,0.03,-32.45,51.82,0.3121,0.0,0.0,0,0.0,0.0
3,191,3.82,approach,0.02745,0.02725,0.00331,0.02745,0.03,-29.37,60.6,0.313,0.0,0.0,0,0.0,0.0
0,192,3.84,approach,0.03053,0.03049,-0.00154,0.03053,0.03,-33.51,54.89,0.3135,0.0,0.0,0,0.0,0.0
1,192,3.84,approach,0.03242,0.0319,-0.00581,0.03242,0.03,-32.86,56.42,0.3121,0.0,0.0,0,0.0,0.0
2,192,3.84,approach,0.02964,0.02964,-0.00047,0.02964,0.03,-33.82,50.31,0.3121,0.0,0.0,0,0.0,0.0
3,192,3.84,approach,0.02807,0.02791,0.00302,0.02807,0.03,-30.03,59.95,0.3131,0.0,0.0,0,0.0,0.0
0,193,3.86,approach,0.03199,0.03183,-0.00318,0.03199,0.03,-34.14,54.33,0.3135,0.0,0.0,0,0.0,0.0
1,193,3.86,approach,0.03275,0.03216,-0.00616,0.03275,0.03,-33.34,55.96,0.312,0.0,0.0,0,0.0,0.0
2,193,3.86,approach,0.02934,0.02934,0.00056,0.02934,0.03,-33.63,50.75,0.3121,0.0,0.0,0,0.0,0.0
3,193,3.86,approach,0.02876,0.02866,0.00246,0.02876,0.03,-30.78,59.2,0.3132,0.0,0.0,0,0.0,0.0
0,194,3.88,approach,0.03146,0.03128,-0.0033,0.03146,0.03,-34.06,54.66,0.3134,0.0,0.0,0,0.0,0.0
1,194,3.88,approach,0.03319,0.0325,-0.00675,0.03319,0.03,-33.86,55.48,0.3119,0.0,0.0,0,0.0,0.0
2,194,3.88,approach,0.029,0.029,0.00045,0.029,0.03,-34.05,50.33,0.312,0.0,0.0,0,0.0,0.0
3,194,3.88,approach,0.0289,0.02884,0.00186,0.0289,0.03,-31.41,58.58,0.3133,0.0,0.0,0,0.0,0.0
0,195,3.9,approach,0.02733,0.02731,-0.00102,0.02733,0.03,-33.38,55.63,0.3133,0.0,0.0,0,0.0,0.0
1,195,3.9,approach,0.0332,0.03235,-0.00745,0.0332,0.03,-34.26,55.1,0.3117,0.0,0.0,0,0.0,0.0
2,195,3.9,approach,0.0308,0.0308,-8e-05,0.0308,0.03,-34.99,49.44,0.3121,0.0,0.0,0,0.0,0.0
3,195,3.9,approach,0.02912,0.0291,0.00116,0.02912,0.03,-32.03,57.95,0.3134,0.0,0.0,0,0.0,0.0
0,196,3.92,approach,0.02706,0.02703,-0.00131,0.02706,0.03,-33.92,55.12,0.3133,0.0,0.0,0,0.0,0.0
1,196,3.92,approach,0.03305,0.03201,-0.0082,0.03305,0.03,-34.68,54.7,0.3116,0.0,0.0,0,0.0,0.0
2,196,3.92,approach,0.0311,0.03109,-0.0002,0.0311,0.03,-35.62,48.93,0.3121,0.0,0.0,0,0.0,0.0
3,196,3.92,approach,0.02976,0.02976,0.00064,0.02976,0.03,-32.68,57.3,0.3134,0.0,0.0,0,0.0,0.0
0,197,3.94,approach,0.02659,0.02659,-0.00031,0.02659,0.03,-33.95,55.18,0.3133,0.0,0.0,0,0.0,0.0
1,197,3.94,approach,0.03278,0.03159,-0.00877,0.03278,0.03,-35.05,54.32,0.3114,0.0,0.0,0,0.0,0.0
2,197,3.94,approach,0.0317,0.03168,-0.00106,0.0317,0.03,-35.99,48.57,0.3121,0.0,0.0,0,0.0,0.0
3,197,3.94,approach,0.02965,0.02964,0.00059,0.02965,0.03,-33.05,56.92,0.3134,0.0,0.0,0,0.0,0.0
0,198,3.96,approach,0.02743,0.02743,-0.00048,0.02743,0.03,-34.69,54.3,0.3134,0.0,0.0,0,0.0,0.0
1,198,3.96,approach,0.03279,0.03146,-0.00924,0.03279,0.03,-35.43,53.94,0.3112,0.0,0.0,0,0.0,0.0
2,198,3.96,approach,0.03231,0.03226,-0.00178,0.03231,0.03,-36.57,48.0,0.3121,0.0,0.0,0,0.0,0.0
3,198,3.96,approach,0.02957,0.02957,1e-05,0.02957,0.03,-33.54,56.41,0.3134,0.0,0.0,0,0.0,0.0
0,199,3.98,approach,0.02578,0.02576,0.00119,0.02578,0.03,-34.6,54.52,0.3134,0.0,0.0,0,0.0,0.0
1,199,3.98,approach,0.03446,0.03258,-0.01122,0.03446,0.03,-36.15,53.21,0.311,0.0,0.0,0,0.0,0.0
2,199,3.98,approach,0.03398,0.03385,-0.00292,0.03398,0.03,-37.28,47.41,0.3121,0.0,0.0,0,0.0,0.0
3,199,3.98,approach,0.02962,0.02962,-0.00056,0.02962,0.03,-34.04,55.9,0.3133,0.0,0.0,0,0.0,0.0
0,200,4.0,approach,0.0254,0.02535,0.00152,0.0254,0.03,-35.24,53.85,0.3135,0.0,0.0,0,0.0,0.0
